cell_id,condition,number_of_trials,pre_stim_integral_mean,post_stim_integral_mean,p-value_on_integrals,direction_of_effect_on_integrals,pre_stim_mean_all,post_stim_mean_all,p-value_on_means,direction_of_effect_on_means,foldername,integral_change_magnitude,mean_change_magnitude
C034,miss,67,2.334865745973698,0.4640887000013371,0.5897743579737007,-1.0,0.07924211352009432,0.014973623309911243,0.5877528716572251,-1.0,2018.06.14_M332849_DoC_day23,-1.870777045972361,-0.06426849021018308
C034,fa,194,2.334865745973698,1.2735491986362555,0.613501681808786,-1.0,0.07924211352009432,0.041433771109087435,0.597674459729338,-1.0,2018.06.14_M332849_DoC_day23,-1.0613165473374426,-0.03780834241100688
C034,cr,72,2.334865745973698,3.1041241387467147,0.8271420217174343,1.0,0.07924211352009432,0.10729333673403699,0.8156018346249526,1.0,2018.06.14_M332849_DoC_day23,0.7692583927730166,0.02805122321394267
C035,hit,52,-1.7712511357678096,2.6773169119558893,0.016215880685243655,1.0,-0.05887553606031787,0.0860166228330682,0.020582212931504047,1.0,2018.06.14_M332849_DoC_day23,4.448568047723699,0.14489215889338608
C035,miss,67,-1.7712511357678096,-1.4666592719818652,0.8277712605424729,1.0,-0.05887553606031787,-0.05113819496925013,0.8707636336364728,1.0,2018.06.14_M332849_DoC_day23,0.3045918637859444,0.007737341091067738
C035,fa,194,-1.7712511357678096,-2.3162936881273386,0.5807346249706509,-1.0,-0.05887553606031787,-0.07442011764157828,0.6448555440697585,-1.0,2018.06.14_M332849_DoC_day23,-0.545042552359529,-0.015544581581260417
C035,cr,72,-1.7712511357678096,-1.3691908332931648,0.7643228100856024,1.0,-0.05887553606031787,-0.043729357737621495,0.7393472677989301,1.0,2018.06.14_M332849_DoC_day23,0.40206030247464475,0.015146178322696373
C036,hit,52,-0.43653742304686755,5.43722394939984,0.02436511523681133,1.0,-0.013497636572976113,0.18970378866705778,0.023835784399250864,1.0,2018.06.14_M332849_DoC_day23,5.873761372446707,0.2032014252400339
C036,miss,67,-0.43653742304686755,2.6207124071884285,0.23520355914742336,1.0,-0.013497636572976113,0.09079569608153669,0.23865745255043258,1.0,2018.06.14_M332849_DoC_day23,3.057249830235296,0.10429333265451281
C036,fa,194,-0.43653742304686755,-4.194525413692581,0.006440219163225848,-1.0,-0.013497636572976113,-0.1432829118973888,0.006307285058768029,-1.0,2018.06.14_M332849_DoC_day23,-3.7579879906457134,-0.12978527532441267
C036,cr,72,-0.43653742304686755,1.6825854434264853,0.39565824125504545,1.0,-0.013497636572976113,0.060563690763956166,0.38984632004609543,1.0,2018.06.14_M332849_DoC_day23,2.119122866473353,0.07406132733693228
C037,hit,52,-5.949276730253984,17.098512361717724,1.7623080441980747e-42,1.0,-0.20582738329821684,0.5923485614100347,7.889255420034319e-44,1.0,2018.06.14_M332849_DoC_day23,23.04778909197171,0.7981759447082515
C037,miss,67,-5.949276730253984,-5.686892106887956,0.6698552316772,1.0,-0.20582738329821684,-0.19296525059509262,0.5394399357705495,1.0,2018.06.14_M332849_DoC_day23,0.2623846233660281,0.012862132703124224
C037,fa,194,-5.949276730253984,14.433322466009457,2.3345254784375154e-45,1.0,-0.20582738329821684,0.4835749854329375,4.639411682650955e-45,1.0,2018.06.14_M332849_DoC_day23,20.382599196263442,0.6894023687311543
C037,cr,72,-5.949276730253984,-5.421611669143293,0.3775285715583837,1.0,-0.20582738329821684,-0.1878343869954233,0.3763072150685671,1.0,2018.06.14_M332849_DoC_day23,0.5276650611106906,0.01799299630279355
C038,hit,52,0.9536674689711409,-3.5526275298956786,0.15238401432745236,-1.0,0.03276358858352583,-0.1207684328722955,0.15678555824321716,-1.0,2018.06.14_M332849_DoC_day23,-4.506294998866819,-0.15353202145582132
C038,miss,67,0.9536674689711409,-3.176265396667354,0.13690253757846313,-1.0,0.03276358858352583,-0.10905982005772212,0.1377951855859392,-1.0,2018.06.14_M332849_DoC_day23,-4.129932865638494,-0.14182340864124796
C038,fa,194,0.9536674689711409,2.1719216439403106,0.5801673389072225,1.0,0.03276358858352583,0.07442552422996222,0.5822932237716674,1.0,2018.06.14_M332849_DoC_day23,1.2182541749691698,0.041661935646436395
C038,cr,72,0.9536674689711409,-3.4519732052233314,0.10373189685800706,-1.0,0.03276358858352583,-0.1206291612393528,0.09989587849146293,-1.0,2018.06.14_M332849_DoC_day23,-4.405640674194473,-0.15339274982287862
C039,hit,52,-2.1401350825609984,11.544682617523403,9.497782773909581e-05,1.0,-0.07371679707866004,0.4006075566853191,8.327614833651329e-05,1.0,2018.06.14_M332849_DoC_day23,13.684817700084402,0.47432435376397913
C039,miss,67,-2.1401350825609984,2.9677029091724063,0.09979486342295871,1.0,-0.07371679707866004,0.09852735605690553,0.10561065662615077,1.0,2018.06.14_M332849_DoC_day23,5.107837991733405,0.17224415313556557
C039,fa,194,-2.1401350825609984,-3.796177380018632,0.3563705657064221,-1.0,-0.07371679707866004,-0.12808468155120464,0.37864995140039737,-1.0,2018.06.14_M332849_DoC_day23,-1.6560422974576334,-0.054367884472544606
C039,cr,72,-2.1401350825609984,-2.2862671233161027,0.9590662216603878,-1.0,-0.07371679707866004,-0.07730989586839236,0.9707048254905148,-1.0,2018.06.14_M332849_DoC_day23,-0.14613204075510433,-0.003593098789732324
C040,hit,52,-0.3704171645187537,25.702408073737672,1.768736790840757e-20,1.0,-0.012307042042755725,0.85823863266911,1.1850014915492946e-19,1.0,2018.06.14_M332849_DoC_day23,26.072825238256424,0.8705456747118657
C040,miss,67,-0.3704171645187537,1.8707341034168632,0.32626464938571653,1.0,-0.012307042042755725,0.06261690752884151,0.33909721884157573,1.0,2018.06.14_M332849_DoC_day23,2.241151267935617,0.07492394957159723
C040,fa,194,-0.3704171645187537,6.153362975612787,0.0002283432289136236,1.0,-0.012307042042755725,0.20172120605089666,0.0004049046151709149,1.0,2018.06.14_M332849_DoC_day23,6.5237801401315405,0.2140282480936524
C040,cr,72,-0.3704171645187537,0.6665085341476553,0.6327340354637614,1.0,-0.012307042042755725,0.024562657100268084,0.6212116369335731,1.0,2018.06.14_M332849_DoC_day23,1.036925698666409,0.03686969914302381
C042,hit,52,1.6749432243835152,-3.2636241222348588,0.2194175293177944,-1.0,0.056759616270762786,-0.11129383431794229,0.22254020680724865,-1.0,2018.06.14_M332849_DoC_day23,-4.938567346618374,-0.16805345058870508
C042,miss,67,1.6749432243835152,-5.31695414410629,0.048180668428151836,-1.0,0.056759616270762786,-0.18192128419035664,0.04892691980511236,-1.0,2018.06.14_M332849_DoC_day23,-6.991897368489806,-0.23868090046111942
C042,fa,194,1.6749432243835152,-3.676681031559324,0.014826753309754291,-1.0,0.056759616270762786,-0.12356905613386247,0.016651931709174513,-1.0,2018.06.14_M332849_DoC_day23,-5.3516242559428395,-0.18032867240462525
C042,cr,72,1.6749432243835152,-3.5109751402866425,0.14013705696957815,-1.0,0.056759616270762786,-0.12039718669019273,0.14121829570154645,-1.0,2018.06.14_M332849_DoC_day23,-5.185918364670158,-0.1771568029609555
C043,hit,52,-6.483389459238879,28.305665926123428,4.649974197771605e-54,1.0,-0.22201035105330078,0.937980865028503,8.473726288812805e-53,1.0,2018.06.14_M332849_DoC_day23,34.7890553853623,1.1599912160818038
C043,miss,67,-6.483389459238879,-2.080705094629483,0.002954204348797619,1.0,-0.22201035105330078,-0.0753412171604622,0.0036473354502812223,1.0,2018.06.14_M332849_DoC_day23,4.402684364609396,0.1466691338928386
C043,fa,194,-6.483389459238879,14.384220794653332,5.10567116857683e-41,1.0,-0.22201035105330078,0.4772786485715279,2.4975177907079086e-40,1.0,2018.06.14_M332849_DoC_day23,20.86761025389221,0.6992889996248287
C043,cr,72,-6.483389459238879,-3.458214596474195,0.03148713207914062,1.0,-0.22201035105330078,-0.11901038516636248,0.03220362792658119,1.0,2018.06.14_M332849_DoC_day23,3.025174862764684,0.1029999658869383
C046,hit,52,-7.110879777438005,-13.822506477612164,6.348129575817141e-07,-1.0,-0.24326082898541954,-0.47387964044066105,8.896647378978799e-07,-1.0,2018.06.14_M332849_DoC_day23,-6.7116267001741585,-0.23061881145524152
C046,miss,67,-7.110879777438005,-8.969814134624523,0.12538218259956468,-1.0,-0.24326082898541954,-0.30833394538514447,0.12274117714500539,-1.0,2018.06.14_M332849_DoC_day23,-1.8589343571865173,-0.06507311639972493
C046,fa,194,-7.110879777438005,17.17667596695381,2.545772756559427e-47,1.0,-0.24326082898541954,0.5857153724346492,2.1632540094650376e-47,1.0,2018.06.14_M332849_DoC_day23,24.287555744391813,0.8289762014200688
C046,cr,72,-7.110879777438005,-9.214187622747229,0.06436253562823613,-1.0,-0.24326082898541954,-0.31789184784557695,0.05947286921591799,-1.0,2018.06.14_M332849_DoC_day23,-2.1033078453092235,-0.07463101886015741
C047,hit,52,-5.693088198272743,1.6863336957940187,2.368544459754367e-12,1.0,-0.1960290003913252,0.076366867781151,9.572413159724629e-14,1.0,2018.06.14_M332849_DoC_day23,7.379421894066761,0.2723958681724762
C047,miss,67,-5.693088198272743,-6.027234716735555,0.6621715653192245,-1.0,-0.1960290003913252,-0.2057292074409584,0.7107188443754229,-1.0,2018.06.14_M332849_DoC_day23,-0.33414651846281274,-0.009700207049633203
C047,fa,194,-5.693088198272743,-6.772258541468301,0.03465908056760443,-1.0,-0.1960290003913252,-0.23229345379727404,0.037630524790008356,-1.0,2018.06.14_M332849_DoC_day23,-1.0791703431955586,-0.03626445340594883
C047,cr,72,-5.693088198272743,-5.666939044576556,0.9722108995889688,1.0,-0.1960290003913252,-0.19405626864270056,0.938745152951736,1.0,2018.06.14_M332849_DoC_day23,0.026149153696186644,0.00197273174862464
C050,hit,52,0.017005708403992365,2.110164755341881,0.4791948159335544,1.0,0.0010505857379027362,0.07482458108628252,0.466562408366471,1.0,2018.06.14_M332849_DoC_day23,2.0931590469378887,0.07377399534837979
C050,miss,67,0.017005708403992365,-1.5216139277268355,0.5654149594112808,-1.0,0.0010505857379027362,-0.052586522110666736,0.558480434598755,-1.0,2018.06.14_M332849_DoC_day23,-1.5386196361308278,-0.053637107848569475
C050,fa,194,0.017005708403992365,10.605704443633154,2.2378312354489392e-06,1.0,0.0010505857379027362,0.35316244108269385,3.966415862736992e-06,1.0,2018.06.14_M332849_DoC_day23,10.588698735229162,0.3521118553447911
C050,cr,72,0.017005708403992365,-1.5737764325505665,0.5436583997934779,-1.0,0.0010505857379027362,-0.0538613206864113,0.5405119906140343,-1.0,2018.06.14_M332849_DoC_day23,-1.5907821409545588,-0.05491190642431404
C051,hit,52,3.475928221429586,-7.097681456744417,0.01142823177469135,-1.0,0.12115982598524011,-0.2342850828903165,0.01364871381033873,-1.0,2018.06.14_M332849_DoC_day23,-10.573609678174003,-0.3554449088755566
C051,miss,67,3.475928221429586,5.52962019992738,0.6105272184769878,1.0,0.12115982598524011,0.19242777471198247,0.6080421449909698,1.0,2018.06.14_M332849_DoC_day23,2.053691978497794,0.07126794872674236
C051,fa,194,3.475928221429586,-4.333029275626939,0.0006851235074472768,-1.0,0.12115982598524011,-0.1424189343658665,0.0009018106580157108,-1.0,2018.06.14_M332849_DoC_day23,-7.808957497056525,-0.2635787603511066
C051,cr,72,3.475928221429586,3.856178232971849,0.9227176932273011,1.0,0.12115982598524011,0.13455596351055807,0.9210231727923475,1.0,2018.06.14_M332849_DoC_day23,0.3802500115422629,0.013396137525317958
C053,hit,52,-2.05544738222379,1.1877007555607006,0.2794165840227211,1.0,-0.06897300040196348,0.04026899144360255,0.2894639303185647,1.0,2018.06.14_M332849_DoC_day23,3.2431481377844906,0.10924199184556603
C053,miss,67,-2.05544738222379,-5.091942769199534,0.2475220370056267,-1.0,-0.06897300040196348,-0.17545632190636246,0.2382780452158023,-1.0,2018.06.14_M332849_DoC_day23,-3.036495386975744,-0.10648332150439897
C053,fa,194,-2.05544738222379,9.253639045054042,5.27044842772152e-07,1.0,-0.06897300040196348,0.31691305843361506,6.164351363214222e-07,1.0,2018.06.14_M332849_DoC_day23,11.309086427277832,0.3858860588355785
C053,cr,72,-2.05544738222379,-1.7905779008943643,0.9188982938208481,1.0,-0.06897300040196348,-0.06074602408694192,0.9267830975643186,1.0,2018.06.14_M332849_DoC_day23,0.26486948132942567,0.008226976315021561
C054,hit,52,-8.300311755243946,19.014955036280885,1.537829067461384e-57,1.0,-0.2858056844693211,0.6226916726033949,4.899966797286664e-56,1.0,2018.06.14_M332849_DoC_day23,27.31526679152483,0.908497357072716
C054,miss,67,-8.300311755243946,-4.422842235980847,0.0022028274638704773,1.0,-0.2858056844693211,-0.15451025369199334,0.002316970973250911,1.0,2018.06.14_M332849_DoC_day23,3.8774695192630997,0.13129543077732775
C054,fa,194,-8.300311755243946,31.2638929062091,1.7295801081548914e-124,1.0,-0.2858056844693211,1.0393358923175555,9.7628310209953e-124,1.0,2018.06.14_M332849_DoC_day23,39.56420466145305,1.3251415767868766
C054,cr,72,-8.300311755243946,-6.412124988832705,0.1514863104018211,1.0,-0.2858056844693211,-0.22160993137593482,0.15099318043141713,1.0,2018.06.14_M332849_DoC_day23,1.8881867664112413,0.06419575309338627
C057,hit,52,4.173617106844019,-1.386006266242691,0.19934229419391972,-1.0,0.14266602599320657,-0.04790397943693193,0.19946998481166342,-1.0,2018.06.14_M332849_DoC_day23,-5.55962337308671,-0.1905700054301385
C057,miss,67,4.173617106844019,-3.4207052392822397,0.04712791114006562,-1.0,0.14266602599320657,-0.11628307422919858,0.04836955818285182,-1.0,2018.06.14_M332849_DoC_day23,-7.594322346126258,-0.25894910022240514
C057,fa,194,4.173617106844019,-2.6744737658887625,0.0032487752465368003,-1.0,0.14266602599320657,-0.0912289192522126,0.0033991107933566732,-1.0,2018.06.14_M332849_DoC_day23,-6.848090872732781,-0.23389494524541918
C057,cr,72,4.173617106844019,-5.3143734499062365,0.010136969914513145,-1.0,0.14266602599320657,-0.18220483459867645,0.010229359149665211,-1.0,2018.06.14_M332849_DoC_day23,-9.487990556750255,-0.324870860591883
C058,hit,52,-3.9108028882588486,43.759758187830805,1.0623265261440187e-49,1.0,-0.1347025235084203,1.4610655332871758,2.554752991780278e-48,1.0,2018.06.14_M332849_DoC_day23,47.670561076089655,1.595768056795596
C058,miss,67,-3.9108028882588486,-3.330532526825504,0.7996118269782337,1.0,-0.1347025235084203,-0.11561991682732514,0.8071575188059322,1.0,2018.06.14_M332849_DoC_day23,0.5802703614333447,0.019082606681095154
C058,fa,194,-3.9108028882588486,11.146348554031926,7.700486371205099e-17,1.0,-0.1347025235084203,0.369622737325499,2.52421626798019e-16,1.0,2018.06.14_M332849_DoC_day23,15.057151442290774,0.5043252608339193
C058,cr,72,-3.9108028882588486,-0.24589503435646665,0.11917905405158334,1.0,-0.1347025235084203,-0.009461757914575451,0.11962836438742845,1.0,2018.06.14_M332849_DoC_day23,3.664907853902382,0.12524076559384484
C059,hit,52,1.0399271222004811,-2.4416418478467214,0.26774335293323065,-1.0,0.037554599600855415,-0.05613569756068519,0.38621341245228624,-1.0,2018.06.14_M332849_DoC_day23,-3.481568970047203,-0.0936902971615406
C059,miss,67,1.0399271222004811,-0.7459979886024738,0.5425924999868872,-1.0,0.037554599600855415,-0.023313594479813824,0.5457874149638716,-1.0,2018.06.14_M332849_DoC_day23,-1.785925110802955,-0.060868194080669236
C059,fa,194,1.0399271222004811,-7.230443317927264,1.083467639537076e-06,-1.0,0.037554599600855415,-0.23922648925845102,2.1612540155714204e-06,-1.0,2018.06.14_M332849_DoC_day23,-8.270370440127746,-0.2767810888593064
C059,cr,72,1.0399271222004811,-0.917143244541456,0.4874622909239643,-1.0,0.037554599600855415,-0.031757907557527484,0.4740188093650586,-1.0,2018.06.14_M332849_DoC_day23,-1.9570703667419371,-0.0693125071583829
C060,hit,52,-1.9470940807349202,26.292615541595385,1.85388040650604e-14,1.0,-0.06596356416038107,0.8836965125112679,6.922705266126547e-14,1.0,2018.06.14_M332849_DoC_day23,28.239709622330306,0.949660076671649
C060,miss,67,-1.9470940807349202,-2.0279839245890017,0.9797206280016415,-1.0,-0.06596356416038107,-0.07112724064039537,0.9624342687440022,-1.0,2018.06.14_M332849_DoC_day23,-0.08088984385408149,-0.005163676480014298
C060,fa,194,-1.9470940807349202,10.042223769778401,1.2509160559036997e-06,1.0,-0.06596356416038107,0.3352772763553571,2.28970768992817e-06,1.0,2018.06.14_M332849_DoC_day23,11.989317850513322,0.40124084051573816
C060,cr,72,-1.9470940807349202,-0.107762122390546,0.5551031218304263,1.0,-0.06596356416038107,-0.004348989823922084,0.5661257036480363,1.0,2018.06.14_M332849_DoC_day23,1.8393319583443741,0.06161457433645899
C061,hit,52,-0.3599728704335703,-2.182122546131602,0.5580544235064051,-1.0,-0.013007999261551044,-0.07694133249202682,0.548495221717523,-1.0,2018.06.14_M332849_DoC_day23,-1.8221496756980315,-0.06393333323047579
C061,miss,67,-0.3599728704335703,-1.7278175645203073,0.6256971011360346,-1.0,-0.013007999261551044,-0.06078679765931266,0.6186838105307322,-1.0,2018.06.14_M332849_DoC_day23,-1.367844694086737,-0.04777879839776161
C061,fa,194,-0.3599728704335703,-1.0666431332240758,0.7044107032114719,-1.0,-0.013007999261551044,-0.03546695433982904,0.725119537827703,-1.0,2018.06.14_M332849_DoC_day23,-0.7066702627905055,-0.022458955078277998
C061,cr,72,-0.3599728704335703,-1.6058814507363064,0.6569156727634109,-1.0,-0.013007999261551044,-0.05534129312431239,0.6593661838948264,-1.0,2018.06.14_M332849_DoC_day23,-1.245908580302736,-0.04233329386276135
C062,hit,52,-6.48444574564963,-7.629222900072151,0.60497647568035,-1.0,-0.22214916017860262,-0.2640741981846405,0.5818214004270523,-1.0,2018.06.14_M332849_DoC_day23,-1.1447771544225214,-0.04192503800603789
C062,miss,67,-6.48444574564963,-2.8955643243938445,0.09799521706392472,1.0,-0.22214916017860262,-0.10095244086175237,0.10357878845181033,1.0,2018.06.14_M332849_DoC_day23,3.5888814212557856,0.12119671931685025
C062,fa,194,-6.48444574564963,7.0576969630245925,1.3055491087460285e-14,1.0,-0.22214916017860262,0.23675928151761277,2.5146187869394807e-14,1.0,2018.06.14_M332849_DoC_day23,13.542142708674223,0.45890844169621536
C062,cr,72,-6.48444574564963,-1.6801745672530466,0.033313471794210896,1.0,-0.22214916017860262,-0.059542119001953234,0.036140381214361327,1.0,2018.06.14_M332849_DoC_day23,4.804271178396584,0.16260704117664937
C063,hit,52,-5.544825361255246,17.744095078672007,1.3298551359745898e-17,1.0,-0.19120188214330067,0.6266513974739857,3.108006676967106e-18,1.0,2018.06.14_M332849_DoC_day23,23.288920439927253,0.8178532796172864
C063,miss,67,-5.544825361255246,-0.6455760393553187,0.03490791939986837,1.0,-0.19120188214330067,-0.025106698054445552,0.03674911523939844,1.0,2018.06.14_M332849_DoC_day23,4.8992493218999265,0.16609518408885512
C063,fa,194,-5.544825361255246,0.5633328130738394,0.00014751650329474222,1.0,-0.19120188214330067,0.015344136081227738,0.00017800316211663003,1.0,2018.06.14_M332849_DoC_day23,6.108158174329085,0.2065460182245284
C063,cr,72,-5.544825361255246,-7.538507751165359,0.3037188089277175,-1.0,-0.19120188214330067,-0.26077197123687385,0.29563220743133456,-1.0,2018.06.14_M332849_DoC_day23,-1.9936823899101137,-0.06957008909357318
C064,hit,52,1.8402588394752517,12.343864138176942,0.0037393362137883588,1.0,0.06168431769507565,0.4078148340085597,0.005118878879917734,1.0,2018.06.14_M332849_DoC_day23,10.50360529870169,0.34613051631348407
C064,miss,67,1.8402588394752517,-2.2647138186797875,0.17849859504947813,-1.0,0.06168431769507565,-0.07967228574514786,0.17558733381204322,-1.0,2018.06.14_M332849_DoC_day23,-4.104972658155039,-0.1413566034402235
