auto_rewarded,change_contrast,change_frame,change_image_category,change_image_name,change_ori,change_time,cumulative_reward_number,cumulative_volume,delta_ori,initial_contrast,initial_image_category,initial_image_name,initial_ori,lick_times,optogenetics,response_latency,response_time,response_type,reward_frames,reward_times,reward_volume,rewarded,scheduled_change_time,startframe,starttime,endframe,endtime,trial_length,mouse_id,response_window,task,stage,session_duration,user_id,LDT_mode,blank_screen_timeout,stim_duration,blank_duration_range,prechange_minimum,stimulus_distribution,stimulus,distribution_mean,computer_name,behavior_session_uuid,startdatetime,date,year,month,day,hour,dayofweek,number_of_rewards,rig_id,trial_type,lick_frames,reward_licks,reward_lick_count,reward_lick_latency,reward_rate,response,color
,1.0,85164.0,im063,im063,90.0,3255.170810392592,102,0.7040000000000005,0.0,1.0,im069,im069,90.0,[],False,,[],MISS,[],[],0.0,True,3.998456549768889,85043,3250.51697446499,85263,3258.923907803837,8.406749888788909,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,85385.0,im061,im061,90.0,3263.561039792374,102,0.7040000000000005,0.0,1.0,im063,im063,90.0,[],False,,[],MISS,[],[],0.0,True,3.998462001731241,85263,3258.923907803837,85484,3267.347528084647,8.423508670646697,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
False,1.0,85605.0,im061,im061,90.0,3271.9680103347637,102,0.7040000000000005,0.0,1.0,im061,im061,90.0,[],False,,[],CR,[],[],0.0,False,3.998459435937548,85484,3267.347528084647,85704,3275.7544694417156,8.407146616373211,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,catch,[],[],0,,0.0,0.0,#4c72b0
,1.0,85825.0,im069,im069,90.0,3280.3916309359483,103,0.7110000000000005,0.0,1.0,im061,im061,90.0,"[3280.9254167806357, 3281.025485831313, 3281.3924571047537, 3281.4925415497273, 3281.592629202176, 3281.7594270957634, 3281.9262323658913]",False,0.5337858446873724,[],HIT,[85839],[3280.92541678],0.007,True,3.9984549460314156,85704,3275.7544694417156,85924,3284.178090684116,8.424140163697302,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[85839, 85842, 85850, 85853, 85856, 85861, 85865]",[0.10006905 0.46704032 0.56712477 0.66721242 0.83401032 1.00081559],6,0.10006905067712069,0.0,1.0,#55a868
,1.0,85985.0,im077,im077,90.0,3286.5300360135734,104,0.7180000000000005,0.0,1.0,im069,im069,90.0,"[3286.5300360135734, 3286.6801553042606, 3286.796916748397, 3286.930369303096, 3287.0638074260205, 3287.1638909084722, 3287.3974202112295, 3287.5308634652756, 3287.697661358863, 3287.831109423656, 3288.014598427806, 3288.1647190018557, 3292.6017167377286]",False,0.1501192906871438,[],HIT,[85988],[3286.6801553],0.007,True,2.2848238589808716,85924,3284.178090684116,86144,3292.6017167377286,8.423127337358892,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[85985, 85988, 85991, 85995, 85999, 86002, 86007, 86010, 86015, 86019, 86024, 86027, 86144]","[0.11676144 0.250214   0.38365212 0.4837356  0.71726491 0.85070816
 1.01750605 1.15095412 1.33444312 1.4845637 ]",10,0.11676144413650036,0.0,1.0,#55a868
,1.0,,,,,,104,0.7180000000000005,0.0,1.0,,,90.0,"[3292.751841160003, 3292.851920473855, 3292.985366293229, 3293.152168356348, 3293.285611610394]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,2.5859891449576935,86144,3292.6017167377286,86164,3293.369014245458,0.76803387561813,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[86147, 86149, 86153, 86158, 86162]",[],0,,0.0,0.0,lightgray
,1.0,86245.0,im065,im065,90.0,3296.488270873204,104,0.7180000000000005,0.0,1.0,im077,im077,90.0,"[3298.122938466724, 3298.273062889464, 3298.406504539773, 3298.573312696535]",False,1.6346675935201347,[],MISS,[],[],0.0,True,2.585979202623548,86164,3293.369014245458,86304,3298.7234903578646,5.354458473157138,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,"[86287, 86291, 86295, 86300]",[],0,,0.0,0.0,#ccb974
,1.0,86385.0,im063,im063,90.0,3301.842678672634,105,0.7250000000000005,0.0,1.0,im065,im065,90.0,[3302.4431709102355],False,0.6004922376014292,[],HIT,[86401],[3302.44317091],0.007,True,2.743669129477439,86304,3298.7234903578646,86524,3307.1303759100847,8.406012879218906,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,[86401],[],0,,0.0,1.0,#55a868
,1.0,86645.0,im062,im062,90.0,3311.750862008892,105,0.7250000000000005,0.0,1.0,im063,im063,90.0,[],False,,[],MISS,[],[],0.0,True,4.122890938810087,86524,3307.1303759100847,86745,3315.537318870891,8.407005180139095,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,,,,,,105,0.7250000000000005,0.0,1.0,,,90.0,"[3318.072771805804, 3318.3396355430596, 3318.4730781554244]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.122884523860193,86745,3315.537318870891,86825,3318.5898389583454,3.0527336853556335,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[86810, 86818, 86822]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,105,0.7250000000000005,0.0,1.0,,,90.0,"[3318.639877331909, 3318.7399646635167]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.122897352828659,86825,3318.5898389583454,86845,3319.357137428131,0.767128489445895,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[86826, 86828]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,105,0.7250000000000005,0.0,1.0,,,90.0,[3320.758295924403],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.12288869339136,86845,3319.357137428131,86885,3320.875058009755,1.5178792090155184,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[86882],[],0,,0.0,0.0,lightgray
,1.0,,,,,,105,0.7250000000000005,0.0,1.0,,,90.0,[3320.925100553315],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.122897032453693,86885,3320.875058009755,86905,3321.642360328231,0.7672089897096157,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[86886],[],0,,0.0,0.0,lightgray
,1.0,,,,,,105,0.7250000000000005,0.0,1.0,,,90.0,"[3324.411312418524, 3324.5447553517297]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.122897673669286,86905,3321.642360328231,86985,3324.694877849892,3.05273208161816,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[86977, 86981]",[],0,,0.0,0.0,lightgray
,1.0,87066.0,im085,im085,90.0,3327.7808000431396,106,0.7320000000000005,0.0,1.0,im062,im062,90.0,"[3328.1476888922043, 3328.381254756823, 3328.598353050649, 3328.698184128385, 3328.8149465350434, 3328.9150274517015, 3329.081832722295, 3329.2152734105475, 3329.3653987948783]",False,0.36688884906470776,[],HIT,[87075],[3328.14768889],0.007,True,2.8816352754647596,86985,3324.694877849892,87205,3333.1018214519136,8.407071568537503,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[87075, 87082, 87087, 87089, 87092, 87095, 87100, 87104, 87107]","[0.23356586 0.45066416 0.55049524 0.66725764 0.76733856 0.93414383
 1.06758452 1.2177099 ]",8,0.23356586461886764,0.0,1.0,#55a868
,1.0,,,,,,106,0.7320000000000005,0.0,1.0,,,90.0,"[3336.4712680247612, 3336.571355676744]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.333178117011812,87205,3333.1018214519136,87305,3336.9216425749473,3.8202345282770693,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[87292, 87295]",[],0,,0.0,0.0,lightgray
,1.0,87406.0,im062,im062,90.0,3340.7748273178004,106,0.7320000000000005,0.0,1.0,im085,im085,90.0,[3343.9774650922045],False,3.2026377744041383,[],MISS,[],[],0.0,True,3.333172664583799,87305,3336.9216425749473,87505,3344.5445972378366,7.622567556798458,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[87489],[],0,,0.0,0.0,#ccb974
,1.0,87606.0,im069,im069,90.0,3348.4311417518184,107,0.7390000000000005,0.0,1.0,im062,im062,90.0,"[3348.9982796702534, 3349.2484442787245, 3349.482009501662, 3349.615449548699, 3349.9490620130673, 3351.1500156992115, 3351.3168578520417]",False,0.5671379184350371,[],HIT,[87621],[3348.99827967],0.007,True,3.0733523806425183,87505,3344.5445972378366,87685,3351.4336237860844,6.888955348636955,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[87621, 87627, 87633, 87637, 87646, 87677, 87682]","[0.25016461 0.48372983 0.61716988 0.95078234 2.15173603 2.31857818
 2.48537928]",7,0.25016460847109556,0.0,1.0,#55a868
,1.0,,,,,,107,0.7390000000000005,0.0,1.0,,,90.0,[3351.4836589526385],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.523957538366176,87685,3351.4336237860844,87705,3352.2009225767106,0.7672824338078499,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[87686],[],0,,0.0,0.0,lightgray
,1.0,87826.0,im066,im066,90.0,3356.8047287901863,107,0.7390000000000005,0.0,1.0,im069,im069,90.0,[],False,,[],MISS,[],[],0.0,True,4.523962349578596,87705,3352.2009225767106,87925,3360.5745054455474,8.373689667787403,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,88046.0,im063,im063,90.0,3365.1949838469736,107,0.7390000000000005,0.0,1.0,im066,im066,90.0,"[3366.7295846352354, 3366.8797135478817]",False,1.5346007882617414,[],MISS,[],[],0.0,True,4.523967801540948,87925,3360.5745054455474,88105,3367.4468428068794,6.872164494823664,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,"[88086, 88089]",[],0,,0.0,0.0,#ccb974
,1.0,88286.0,im077,im077,90.0,3374.3859067666344,107,0.7390000000000005,0.0,1.0,im063,im063,90.0,[],False,,[],MISS,[],[],0.0,True,6.648883897175892,88105,3367.4468428068794,88325,3375.8537915404886,8.406666822731495,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,88506.0,im085,im085,90.0,3382.809529933613,107,0.7390000000000005,0.0,1.0,im077,im077,90.0,[],False,,[],MISS,[],[],0.0,True,6.6488758794198475,88325,3375.8537915404886,88545,3384.2774057276547,8.424045231658965,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,88726.0,im061,im061,90.0,3391.1831041430123,107,0.7390000000000005,0.0,1.0,im085,im085,90.0,"[3391.9504051785916, 3392.100529280491]",False,0.767301035579294,[],MISS,[],[],0.0,True,6.648878444747879,88545,3384.2774057276547,88765,3392.667663991917,8.390063588507473,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,"[88746, 88749]",[],0,,0.0,0.0,#ccb974
,1.0,88966.0,im066,im066,90.0,3400.3740254594013,107,0.7390000000000005,0.0,1.0,im061,im061,90.0,[],False,,[],MISS,[],[],0.0,True,7.25312749899058,88765,3392.667663991917,88985,3401.0912903659046,8.42360328277573,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,89186.0,im062,im062,90.0,3408.7809684202075,107,0.7390000000000005,0.0,1.0,im066,im066,90.0,[],False,,[],MISS,[],[],0.0,True,7.25312461235626,88985,3401.0912903659046,89205,3409.498237816617,8.407323010731488,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,89406.0,im063,im063,90.0,3417.1879075318575,107,0.7390000000000005,0.0,1.0,im062,im062,90.0,[],False,,[],MISS,[],[],0.0,True,7.25311435011281,89205,3409.498237816617,89425,3417.9051352352835,8.406812749337405,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,,,,,,107,0.7390000000000005,0.0,1.0,,,90.0,"[3423.5264728399925, 3423.626613089815]",False,inf,[],EARLY_RESPONSE,[],[],0.0,False,7.253116915440842,89425,3417.9051352352835,89585,3424.010209727101,6.1051107328385115,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[89571, 89574]",[],0,,0.0,0.0,lightgray
False,1.0,89786.0,im063,im063,90.0,3431.7165747224353,107,0.7390000000000005,0.0,1.0,im063,im063,90.0,[],False,,[],CR,[],[],0.0,False,7.253102483200564,89585,3424.010209727101,89805,3432.433829045389,8.423623808193952,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,catch,[],[],0,,0.0,0.0,#4c72b0
,1.0,90006.0,im085,im085,90.0,3440.1235202485695,107,0.7390000000000005,0.0,1.0,im063,im063,90.0,[],False,,[],MISS,[],[],0.0,True,7.253115632543995,89805,3432.433829045389,90025,3440.8407739303075,8.406361820176244,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,90186.0,im065,im065,90.0,3447.0125297987834,107,0.7390000000000005,0.0,1.0,im085,im085,90.0,[],False,,[],MISS,[],[],0.0,True,5.371350019814599,90025,3440.8407739303075,90245,3449.2643964560702,8.423802448436618,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
False,1.0,90406.0,im065,im065,90.0,3455.452833171934,107,0.7390000000000005,0.0,1.0,im065,im065,90.0,[],False,,[],CR,[],[],0.0,False,5.371343605330367,90245,3449.2643964560702,90465,3457.7046979046427,8.44081106921658,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,catch,[],[],0,,0.0,0.0,#4c72b0
,1.0,90626.0,im085,im085,90.0,3463.8430956057273,107,0.7390000000000005,0.0,1.0,im065,im065,90.0,[],False,,[],MISS,[],[],0.0,True,5.37134617112406,90465,3457.7046979046427,90685,3466.078278849367,8.373447525780648,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,90846.0,im069,im069,90.0,3472.2667213384993,107,0.7390000000000005,0.0,1.0,im085,im085,90.0,[],False,,[],MISS,[],[],0.0,True,5.3713420020585545,90685,3466.078278849367,90905,3474.5185786946677,8.440039101988077,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,91066.0,im065,im065,90.0,3480.6903380909935,107,0.7390000000000005,0.0,1.0,im069,im069,90.0,[],False,,[],MISS,[],[],0.0,True,5.371290366275389,90905,3474.5185786946677,91125,3482.942198333796,8.423486541491002,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
