cell_id,mouse_id,condition,number_of_trials,pre_stim_integral_mean,post_stim_integral_mean,p-value_on_integrals,direction_of_effect_on_integrals,pre_stim_mean_all,post_stim_mean_all,p-value_on_means,direction_of_effect_on_means,integral_change_magnitude,mean_change_magnitude
C016,M351181,cr,46,2.399163635817755,-1.114560129241618,0.5873100274624171,-1.0,0.08147146774479398,-0.041035107666108926,0.5768991003567863,-1.0,-3.513723765059373,-0.1225065754109029
C017,M351181,hit,48,0.28518716576379083,-2.4217686400075036,0.26114205793319617,-1.0,0.01105706064609583,-0.08490247710828373,0.25455548016045926,-1.0,-2.7069558057712944,-0.09595953775437957
C017,M351181,miss,84,0.28518716576379083,-0.5983322588082235,0.6002576621949018,-1.0,0.01105706064609583,-0.02264702829249948,0.5703656981594768,-1.0,-0.8835194245720144,-0.033704088938595306
C017,M351181,fa,167,0.28518716576379083,0.939977946892719,0.702776234039303,1.0,0.01105706064609583,0.03107845119531769,0.7370159458165888,1.0,0.6547907811289282,0.02002139054922186
C017,M351181,cr,46,0.28518716576379083,3.6410500115118727,0.29121347778997997,1.0,0.01105706064609583,0.12843451516416524,0.29301287322844777,1.0,3.355862845748082,0.11737745451806941
C018,M351181,hit,48,-0.06270769619634163,2.599683169463117,0.4875102951585626,1.0,-0.0021362917517980724,0.08659439178752494,0.49975554400546296,1.0,2.6623908656594586,0.08873068353932301
C018,M351181,miss,84,-0.06270769619634163,4.7369132809195476,0.1351033015106901,1.0,-0.0021362917517980724,0.16585425075019122,0.12971069571985955,1.0,4.7996209771158895,0.1679905425019893
C018,M351181,fa,167,-0.06270769619634163,3.382108355719146,0.23182887581067466,1.0,-0.0021362917517980724,0.11470874581622598,0.23804297888513676,1.0,3.4448160519154873,0.11684503756802404
C018,M351181,cr,46,-0.06270769619634163,-3.0699671055133324,0.37523268502068097,-1.0,-0.0021362917517980724,-0.1035082176308086,0.38518056746719487,-1.0,-3.007259409316991,-0.10137192587901053
C019,M351181,hit,48,-0.7941872847662923,5.736035636002998,0.00410976327657442,1.0,-0.027136686372793817,0.1887605695884879,0.005297812758458329,1.0,6.53022292076929,0.2158972559612817
C019,M351181,miss,84,-0.7941872847662923,-0.6513602860164824,0.9147103317132792,1.0,-0.027136686372793817,-0.022669999017804927,0.92284095679613,1.0,0.14282699874980986,0.004466687354988889
C019,M351181,fa,167,-0.7941872847662923,2.473722099230331,0.17526384018442784,1.0,-0.027136686372793817,0.08200058828869283,0.1812023869071718,1.0,3.2679093839966233,0.10913727466148665
C019,M351181,cr,46,-0.7941872847662923,-1.1446171174060962,0.8309718850221731,-1.0,-0.027136686372793817,-0.03849656331233842,0.8421170896843613,-1.0,-0.3504298326398039,-0.0113598769395446
C020,M351181,hit,48,1.4755929301757509,1.5839426827971181,0.9800704928437936,1.0,0.051310644543729064,0.05701696765417724,0.9696362021258622,1.0,0.10834975262136726,0.005706323110448178
C020,M351181,miss,84,1.4755929301757509,-3.0074452272310106,0.10964922200981322,-1.0,0.051310644543729064,-0.10293915902087407,0.11207814390320464,-1.0,-4.483038157406762,-0.15424980356460313
C020,M351181,fa,167,1.4755929301757509,-0.9595103421321508,0.38840153403637745,-1.0,0.051310644543729064,-0.03028372567168294,0.4026935699713782,-1.0,-2.435103272307902,-0.08159437021541201
C020,M351181,cr,46,1.4755929301757509,-2.4869435623349925,0.2897579525803449,-1.0,0.051310644543729064,-0.0851765176940782,0.2925876335832532,-1.0,-3.9625364925107434,-0.13648716223780727
C021,M351181,hit,48,-2.6051113017011622,18.368612167507322,2.525823862559305e-08,1.0,-0.0893655725177238,0.6167528035542578,3.587335821599269e-08,1.0,20.973723469208483,0.7061183760719816
C021,M351181,miss,84,-2.6051113017011622,-3.3013579374748057,0.7355730136874059,-1.0,-0.0893655725177238,-0.11175663020338594,0.7526624223495089,-1.0,-0.6962466357736434,-0.022391057685662144
C021,M351181,fa,167,-2.6051113017011622,4.547175793598153,0.0025225198138277404,1.0,-0.0893655725177238,0.15169149706376656,0.002832796493943544,1.0,7.1522870952993145,0.24105706958149037
C021,M351181,cr,46,-2.6051113017011622,-2.7583779268048683,0.9563254193487094,-1.0,-0.0893655725177238,-0.0957192147312905,0.9472547585998716,-1.0,-0.15326662510370603,-0.006353642213566699
C022,M351181,hit,48,1.0421240370315445,6.277126431005652,0.2632375489128702,1.0,0.03530183740038983,0.20705483356162838,0.2825322413784217,1.0,5.235002393974107,0.17175299616123854
C022,M351181,miss,84,1.0421240370315445,1.5251662888928668,0.8782026620027139,1.0,0.03530183740038983,0.05242898946287218,0.8740089104786013,1.0,0.4830422518613222,0.017127152062482352
C022,M351181,fa,167,1.0421240370315445,2.219944259940376,0.6502667344177736,1.0,0.03530183740038983,0.07578025900627756,0.6492179534982149,1.0,1.1778202229088313,0.040478421605887736
C022,M351181,cr,46,1.0421240370315445,-3.948593094010824,0.21390552826796871,-1.0,0.03530183740038983,-0.13739806502937035,0.20972838144636202,-1.0,-4.990717131042368,-0.1726999024297602
C023,M351181,hit,48,0.8718996733486989,-5.645661426150693,0.07660999427265688,-1.0,0.03104801774120066,-0.18996130225389052,0.08061936014919348,-1.0,-6.5175610994993916,-0.22100931999509119
C023,M351181,miss,84,0.8718996733486989,2.8598037888536623,0.5659579751947816,1.0,0.03104801774120066,0.09737766005016846,0.5760837304340071,1.0,1.9879041155049633,0.06632964230896779
C023,M351181,fa,167,0.8718996733486989,3.3159371899184302,0.3509857916075373,1.0,0.03104801774120066,0.11592448258347128,0.34425104105495574,1.0,2.4440375165697312,0.08487646484227063
C023,M351181,cr,46,0.8718996733486989,-2.5556941480047315,0.3644301128210794,-1.0,0.03104801774120066,-0.08763028626969997,0.36090499343565774,-1.0,-3.4275938213534305,-0.11867830401090063
C024,M351181,hit,48,-4.237850370582575,45.98667667499868,6.66759835503068e-40,1.0,-0.1460689327851774,1.5828360108582678,3.1181899641351336e-40,1.0,50.224527045581254,1.7289049436434452
C024,M351181,miss,84,-4.237850370582575,-2.8315055530370623,0.342997065296498,1.0,-0.1460689327851774,-0.09687792103695687,0.3344483796575477,1.0,1.4063448175455129,0.049191011748220534
C024,M351181,fa,167,-4.237850370582575,-1.9553931740967025,0.10297604538913309,1.0,-0.1460689327851774,-0.06943307941611991,0.10828596929020069,1.0,2.282457196485873,0.0766358533690575
C024,M351181,cr,46,-4.237850370582575,-5.727907334361137,0.40499855838485743,-1.0,-0.1460689327851774,-0.19771229942373095,0.3998278428431663,-1.0,-1.490056963778562,-0.05164336663855354
C025,M351181,hit,48,-0.46187750396286675,-1.9840838319741918,0.6866359195524243,-1.0,-0.015876557345625444,-0.07160022141624701,0.6677944337718213,-1.0,-1.522206328011325,-0.05572366407062157
C025,M351181,miss,84,-0.46187750396286675,0.7926434782799634,0.6777795139528529,1.0,-0.015876557345625444,0.026097508878919484,0.686354925409986,1.0,1.25452098224283,0.04197406622454493
C025,M351181,fa,167,-0.46187750396286675,0.5628293348134907,0.6655251534460513,1.0,-0.015876557345625444,0.01885880967508073,0.6706706962843854,1.0,1.0247068387763574,0.034735367020706176
C025,M351181,cr,46,-0.46187750396286675,-3.0290745188658432,0.5109065440860597,-1.0,-0.015876557345625444,-0.10467922492771362,0.5089198446663399,-1.0,-2.5671970149029764,-0.08880266758208817
C026,M351181,hit,48,-3.0482009618918986,15.193594899022964,4.6289091755025685e-08,1.0,-0.10339074815062965,0.5063642045311177,8.27493549688208e-08,1.0,18.241795860914863,0.6097549526817474
C026,M351181,miss,84,-3.0482009618918986,4.846914313051438,0.001876183335342135,1.0,-0.10339074815062965,0.16383427237393447,0.0021412325404942317,1.0,7.895115274943336,0.2672250205245641
C026,M351181,fa,167,-3.0482009618918986,0.8839952981497673,0.02183468539648708,1.0,-0.10339074815062965,0.029132371147887425,0.025117645198617707,1.0,3.932196260041666,0.13252311929851707
C026,M351181,cr,46,-3.0482009618918986,-3.7912255047881858,0.7457615221992318,-1.0,-0.10339074815062965,-0.1310357700451221,0.7270136303515056,-1.0,-0.7430245428962872,-0.027645021894492444
C027,M351181,hit,48,-1.6248246331568446,0.0007145444525435048,0.494184769141612,1.0,-0.05589243407252472,0.000869701289760576,0.4877651736217302,1.0,1.6255391776093882,0.0567621353622853
C027,M351181,miss,84,-1.6248246331568446,-6.10899833606074,0.02895156151063122,-1.0,-0.05589243407252472,-0.2096988696856471,0.02936254888208287,-1.0,-4.484173702903895,-0.15380643561312238
C027,M351181,fa,167,-1.6248246331568446,-0.6618465334020278,0.6209704615577735,1.0,-0.05589243407252472,-0.021732142267165355,0.6096496329367834,1.0,0.9629780997548167,0.034160291805359365
C027,M351181,cr,46,-1.6248246331568446,-1.3307567728496592,0.905982723971346,1.0,-0.05589243407252472,-0.045759717484644954,0.9058509230069148,1.0,0.29406786030718535,0.010132716587879766
C028,M351181,hit,48,-1.1727924364523648,-1.428340564321758,0.9398599822652688,-1.0,-0.04106790893294743,-0.05396908783601175,0.9116998810903262,-1.0,-0.2555481278693932,-0.012901178903064324
C028,M351181,miss,84,-1.1727924364523648,-0.9765218824996102,0.9430052135191674,1.0,-0.04106790893294743,-0.0356373365605259,0.954063763073516,1.0,0.1962705539527545,0.005430572372421526
C028,M351181,fa,167,-1.1727924364523648,2.2201880162686747,0.18419686855909598,1.0,-0.04106790893294743,0.07371290013610911,0.18987939160179532,1.0,3.3929804527210394,0.11478080906905654
C028,M351181,cr,46,-1.1727924364523648,5.869871048022174,0.09020599080146624,1.0,-0.04106790893294743,0.19959757936365383,0.09164212191195767,1.0,7.042663484474538,0.24066548829660125
C029,M351181,hit,48,-0.45246438237660674,5.700549936605392,0.143977889036243,1.0,-0.014772258752936926,0.19007866709430357,0.15723685880794797,1.0,6.153014318981999,0.2048509258472405
C029,M351181,miss,84,-0.45246438237660674,3.1972933844540306,0.2947540161782288,1.0,-0.014772258752936926,0.10963200324642082,0.29907571094852775,1.0,3.6497577668306374,0.12440426199935775
C029,M351181,fa,167,-0.45246438237660674,1.6975390609657866,0.43164838013599927,1.0,-0.014772258752936926,0.05687031696080367,0.4465702843232805,1.0,2.1500034433423933,0.0716425757137406
C029,M351181,cr,46,-0.45246438237660674,-1.071950933824369,0.8767904347083906,-1.0,-0.014772258752936926,-0.03811265878435393,0.865329996694367,-1.0,-0.6194865514477621,-0.023340400031417005
C030,M351181,hit,48,-1.6040003241438447,0.29058437508956914,0.5554271666673141,1.0,-0.05432225795300793,0.009075756452540986,0.5674326071930575,1.0,1.8945846992334139,0.06339801440554892
C030,M351181,miss,84,-1.6040003241438447,1.223910667492765,0.2969714176912011,1.0,-0.05432225795300793,0.04307854053516862,0.29774646954765444,1.0,2.8279109916366094,0.09740079848817655
C030,M351181,fa,167,-1.6040003241438447,2.028176712348737,0.08273486028143698,1.0,-0.05432225795300793,0.06860387921470185,0.08806960323324603,1.0,3.632177036492582,0.12292613716770978
C030,M351181,cr,46,-1.6040003241438447,-2.4380060444204763,0.7866235209464627,-1.0,-0.05432225795300793,-0.08286244175476563,0.7882069591534874,-1.0,-0.8340057202766316,-0.028540183801757706
C031,M351181,hit,48,0.299918290126643,3.1463216874803983,0.48079037632784505,1.0,0.01139224573339255,0.10621758564287327,0.49357110459148124,1.0,2.8464033973537552,0.09482533990948072
C031,M351181,miss,84,0.299918290126643,0.10994939281063114,0.9505567306445466,-1.0,0.01139224573339255,0.006253741280520019,0.9611222964840531,-1.0,-0.18996889731601185,-0.0051385044528725315
C031,M351181,fa,167,0.299918290126643,-0.999084885177625,0.5772020749738807,-1.0,0.01139224573339255,-0.034134445751020606,0.5700572492584774,-1.0,-1.299003175304268,-0.045526691484413156
